tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
58.72691761363637,26,0.37769044494973586,0.065906294,569.9307210492651,995.4071254154082,927.4277253047601,0.021700549051857584,-350.4362044,169.54575246767908,31.82037204204468,16.68283599611739,28.710146991219442,19.256975148381592,7.863395228025491,10.036764173214786,4.7351064415598465,2.907466130461865,3.9155526165943098,1.8216896579931465,-5.970891627,-5.259567526,-0.22921075,-1.776850528,-3.713751193,0.18159019462278062,2.0723901154544087,-2.89622457,blues
117.45383522727273,53,0.3751581891905781,0.19828161597251892,1236.5742801274876,1602.309124322475,2604.15092,0.044625958,-148.6391734,145.7463111608904,-9.363638697,48.45377028259567,10.557437175626577,18.006431938804422,-2.626047985,16.955489493092795,-11.51266129,8.724416910550923,-8.164550812,3.230692524217566,-0.667059721,-0.727791088,-6.821160298,-3.942547253,-15.73937016,-5.604687665,-5.802769757,-0.048728947,blues
172.265625,83,0.39772477616922824,0.13489176332950592,2272.495078762922,2356.855937297162,5108.319110693208,0.097657006,-110.2600792,90.70181194764976,-2.527486907,74.05327233368662,-11.74730064,39.214671427294086,-13.1718193,20.535273652741697,-17.16364137,12.82871270538781,-21.43357994,5.952405102540335,-8.033585673,4.239867716774857,-16.48555224,6.542502570684264,-5.69594348,-3.640864028,-4.856883647,1.854516430711247,blues
143.5546875,66,0.26057377866606124,0.05134932,1132.3406288744395,1582.4920466586439,2065.4791769966623,0.048313766810178016,-314.5828092,139.9267411,11.865851290232923,30.11331433,-7.549763524,14.914179018343933,-2.699562369,6.707929959555148,-6.391600672,2.819350094755733,-11.71541354,2.0774795944273983,-11.44250148,-9.504389523,-15.18549486,-9.355572388,-5.672771474,1.5647719991291376,0.890935739,-7.9603765,blues
135.99917763157896,67,0.36997251421883237,0.1871483325958252,1388.394749,1772.854380462517,2754.525010430776,0.057147425,-130.5539723,139.97709926425094,-1.269146063,39.32365376858322,-6.351805686,19.769089210578368,-11.21304153,27.246106942029627,-16.5326656,7.031402853888389,-1.197161377,1.6117575303072937,-6.628306543,4.9522403206503744,-1.633326062,0.9566591458921817,-4.840757296,-5.966955169,-2.782186921,-6.494001173,blues
161.4990234,80,0.2899323200045883,0.1031152680516243,2513.716817329611,2345.230614186449,5247.443269428454,0.13514619715073528,-113.1677733,88.70933416046076,-8.925342997,49.48749508588593,-34.58000748,15.865090535717043,-17.74437604,14.714098925474232,-11.20761584,15.366564082219778,-15.08172996,8.748788169713427,-18.63089896,5.474218053,-9.267429646,8.017964216148817,-9.55207437,5.873593845563581,-4.402835066,3.6153485806440084,blues
73.828125,35,0.30526217800779015,0.12054178863763809,2429.260934160635,2286.6252810980545,5065.0277058037445,0.13468663832720587,-89.35790637,93.78605524319522,-14.57453769,54.39165391725997,-33.50837964,19.420993785587374,-19.76160055,13.026320193235975,-13.8659572,14.60776589944029,-14.96952599,10.585570663365436,-18.02693446,6.654246867752051,-10.20474701,6.527642259019389,-10.8467453,3.3194233950198493,-6.189024384,2.994840593625732,blues
117.45383522727273,54,0.36815823777467027,0.2424335777759552,1827.148035708558,1898.717123611609,3743.6190295145607,0.094038736,-54.72768903,119.47319492305242,-34.84558258,37.52879271,-15.87404215,22.068439845970463,-14.65540389,18.519848685471437,-9.629923766,11.255999831896068,-11.72300494,11.535462282286957,-6.421255947,1.7880872207259066,-5.874568806,0.3709387260737981,-9.066487747,-2.02123164,-5.417519707,0.02424382,blues
103.359375,44,0.37668670275283406,0.14101780951023102,1239.3372282343391,1659.4664703824992,2517.6181096410605,0.050907855,-206.2784314,126.62746798711643,10.585204843575754,43.22316786341587,12.501487519001813,19.425001992858146,0.35738224105955546,12.73880822778408,-4.572330207,4.050817279349342,-4.413952821,3.6594086180751724,-1.448480704,-1.695150183,-7.157463819,1.1711139,-6.221974597,0.6007025900278742,-1.605094951,-0.528773855,blues
129.1992188,62,0.2804564550451547,0.12471523135900497,1649.2937714648351,2190.248305756796,3761.427255,0.052926362,-233.7245905,101.18359507309682,17.650271830019868,23.734355068188968,2.079372161947265,25.940292631466523,-16.9677095,15.094173082574772,-22.27878781,4.400507331760506,-23.20163672,-6.046127063,-5.065351166,1.0731726892555586,-5.780491663,-8.305595504,-11.38634609,-6.7253159,-10.02770672,-14.03526912,blues
161.4990234,78,0.3379221685307678,0.12909626960754395,2258.538418665696,2176.031189289768,4755.429577901267,0.11276500217685759,-95.42442278,101.36865217103387,-20.68249653,48.65547563178834,-30.25863918,20.80252650661355,-18.30375829,14.134916538755007,-12.7875797,13.433700797320617,-14.07236658,7.723720643041416,-19.22414899,2.8563719342547538,-9.809445015,6.911755575153527,-11.30316383,8.940704316986402,-2.959638893,-0.975428054,blues
151.99908088235293,75,0.26066874230918424,0.13316480815410614,1430.582003472632,2075.602343498586,3246.730367465654,0.04196989,-239.0109149,108.66921779727488,34.14935028999654,30.24279361037444,-0.470996842,27.29651601458072,-21.38908541,14.155846851787649,-24.50563126,-1.876819554,-28.05226482,-11.25826339,-16.48410109,-7.636356815,-12.79629067,-15.35203115,-13.7322824,-7.400161033,-10.08395436,-13.28513959,blues
67.99958881578948,34,0.3409831616280061,0.095918424,1529.8353159300757,2038.617578969221,3548.8202074363876,0.056044256724071206,-207.556796,124.00671718798907,8.930561658882072,35.87468448,2.9160377216746487,21.523724844956494,-8.554703082,23.358672450147157,-10.10361636,11.903743520041866,-5.560387184,5.376802045265041,-2.239119328,4.216963081367921,-6.012273272,0.9361085469011239,-0.716536847,0.29387517328195273,-0.287430665,0.5315729228628574,blues
123.046875,59,0.4429723062789696,0.1254224330186844,2310.280604027964,2206.7109355032635,4829.320797757837,0.12842590520994582,-90.67748533,100.0931325,-23.91626687,52.58112451074922,-20.91639176,31.49415467353011,-11.20332918,20.08538223493824,-10.90922007,17.55622918303155,-14.09252534,12.988066792301762,-11.41539164,2.906068828141833,-12.01291414,4.822584651,-11.15667354,1.1592104400004906,-3.913955866,3.2504268409064183,blues
172.265625,79,0.33677309337358097,0.158098042,1442.1902705792922,1870.5341550882322,3083.4146883465555,0.050889337025928794,-155.5049307,125.63885707999117,1.596554065300431,45.80452250057301,0.9007794017439215,25.36756349,-10.78749602,15.566380309689222,-11.92046779,1.2644403562837752,-6.649819496,-0.792893627,-7.748056922,0.41354782453740746,-7.030261896,3.9976781346323826,-6.25661173,0.9582261938465683,2.019821805951159,-5.742188843,blues
135.99917763157896,66,0.42729437557327676,0.2512631118297577,2314.748478923844,2261.694349187705,5036.169546971749,0.11795053393479102,-19.86714999,98.89780765299633,-24.47780978,49.591758735465476,-16.20219314,30.204456274572777,-18.02930065,27.562145300926712,-11.4053387,14.883301380505007,-8.911967522,11.674803394486975,-10.88706124,9.315449243,-5.83309084,9.261364301516728,-4.050388375,3.2558988201276415,-3.466851895,2.380785184729257,blues
135.99917763157896,63,0.43283612657462334,0.15782567858695984,2032.0949869239068,1976.2980139018641,4023.5256702907313,0.11316673822078173,-98.67475288,104.79541283649144,-35.1095647,60.70162754358706,-2.831404205,22.23679388717979,-7.836520625,19.03004459905469,-11.58136572,17.020949863089648,-5.386073799,12.202054929484987,-9.961466777,0.357867748,-4.265253484,6.134886862356883,-4.830016484,1.5036923986130453,-1.491253867,3.5097771752823954,blues
99.38401442307692,45,0.4088756181758112,0.24321739375591278,2206.7712464152564,2191.4735056963423,4657.388504075561,0.11152578064531733,-29.01099041,104.53291407548929,-30.97420733,38.156392118947224,-7.991166727,30.888570570372462,-20.59783069,25.829106081799875,-12.95356354,16.94148520207745,-12.26539325,10.786453686073276,-10.55881239,6.877709432933743,-10.29485759,6.967845409298609,-10.25609959,0.7050139543501773,-6.000722017,1.3489551857679514,blues
117.45383522727273,55,0.3655753028237747,0.21907992660999298,2645.6816610382457,2426.198511888736,5612.507728600281,0.1364685625483746,-52.69306053,74.43028376,-18.69243672,56.323872801843585,-3.939687508,31.971838568237043,-16.45963824,22.409399786398996,-12.25782886,27.216745849338235,-9.233178155,7.792498608104006,-10.56192625,6.946956339,-9.127866735,13.020090764165909,-9.854002335,3.6894595152934904,-4.947725954,4.426065770092661,blues
123.046875,59,0.2774835020734303,0.088606924,1318.6568216818664,1904.761177180381,3046.6815771333204,0.039972925,-255.965774,110.8230464326354,21.505215110452003,67.57123260786811,4.299803690730506,43.10545616317174,-4.507724738,10.423532780409394,-8.69432712,1.6581493329762091,-20.59315483,-2.442928914,-7.130864679,-11.16391677,-12.60940783,2.742009426260186,-8.948849379,-7.940728065,-2.34415662,-0.705606234,blues
161.4990234,81,0.36713747003848557,0.065712959,1353.2604615658554,1757.2309414323688,2882.224238251016,0.043958918,-287.9149646,123.98006414519074,5.459753808794275,33.678088575289024,1.091916977183363,14.704469971143732,-4.89855194,8.654900476646334,0.7840488655723142,6.570926677164255,-4.878657789,-3.180865888,-5.55642033,-6.78962654,-2.644639572,-2.984926953,-3.38520149,-1.856390012,1.8361506773672631,-4.897419816,blues
123.046875,58,0.37942767706528935,0.12398607283830643,2148.7861990921224,2204.5740644585107,4673.6634056634575,0.098812328,-106.3110322,102.63095328895862,-20.15512486,59.36037386308715,-9.954544235,33.689182596489246,-14.17039981,23.510000596404776,-13.31406825,16.014285498558046,-18.91698107,7.821362972,-7.788121903,4.047836056834521,-11.34093939,2.0602182280345236,-5.739425851,0.4642567230142666,-1.909088902,-3.128307765,blues
103.359375,50,0.41250076438084543,0.1683579683303833,2171.221741738743,1954.3837849781357,4237.132711971507,0.13280229598006965,-76.7179593,105.7535296702161,-43.18175544,60.94585044582314,-8.758631037,21.227078947322024,-12.8648456,18.60384403,-11.38493864,14.541766177756312,-6.047970457,12.726959117803096,-9.366809394,1.3508592459824385,-3.609972297,6.997608520180384,-4.053007598,-0.271426782,-3.696091569,-0.504041438,blues
78.30255681818181,37,0.3324795908835457,0.11741276830434799,2553.2324147739323,2280.1286685771834,5148.102203463623,0.14685171971749225,-85.15025014,88.80672183253607,-16.32261109,59.22451605909578,-35.99024194,14.385729928184652,-22.3086123,9.647323007313698,-14.82033857,11.177996593919328,-14.80445689,8.478452589134806,-19.5902255,6.4132103236769264,-13.77966726,6.112036565509682,-13.1546438,3.9334558973079887,-7.615453547,3.752625581331539,blues
99.38401442307692,49,0.39375554824771586,0.19672292470932007,1977.1723772350392,1927.803692383919,3942.834491552583,0.1066270952254257,-55.57924338,114.93584793111204,-37.05283085,64.89651335461076,-7.139352961,15.238384909487001,-16.22261541,18.63080904,-9.745891982,21.46004199811411,-5.641415513,12.782316771355633,-16.52868092,3.7937877025421574,-7.890870106,8.477609158074367,-4.065209517,3.207440812633487,-5.178250488,-1.279523676,blues
107.6660156,52,0.2646158664057079,0.11322116106748581,1324.3043562121863,1827.7375353762977,2710.033612797504,0.051417300575657895,-209.7892658,124.45844922232232,10.310380384980347,47.01800568969878,6.510237682425001,15.40544917397644,-1.992709614,6.717405083929522,-21.55419303,10.721716080253147,-5.524965331,-2.205935128,-3.038192206,8.645515807488943,-0.304229969,-0.637743824,-2.939884844,-1.705922782,-1.769589583,-7.762957959,blues
129.1992188,65,0.4295108796739741,0.14836564660072327,1739.0196209456465,2290.401738921507,4551.155813116777,0.048051863631965945,-163.2111411,89.79104084986243,12.979256481234641,80.69127283002801,3.660786588656376,39.74197618,-5.403829844,26.500495756948215,-13.16073895,2.710211418802556,-20.55235429,6.008638715394707,-2.910059391,-0.434612871,-17.54547369,4.154533096463561,-5.990226378,-7.860422978,-8.565095958,1.857710812219247,blues
117.45383522727273,58,0.4664359092849299,0.1921537071466446,2225.216647159957,2255.1950050803102,4703.188227130901,0.10858664497871517,-86.35233803,92.67524456941213,-15.37740712,54.059777016997366,0.8832086387437844,31.56392771,-14.61539922,23.320065852373606,-14.97542064,15.335824233474819,-7.047201621,12.181272528322115,-6.097625448,7.0254202640769785,-5.805348222,7.432128470759903,-6.075142762,3.3829910005057755,-4.276934184,1.238193206433147,blues
123.046875,61,0.33889608580455005,0.25135019421577454,2141.4616556443502,2168.0155600412095,4627.997015135207,0.10515129160216719,-29.36209286,108.66795011939321,-25.57316485,38.42946989037161,-18.32509084,21.781095676617234,-25.16165743,22.387048391921347,-17.60412666,14.66011923066703,-12.07850604,5.456503986630319,-7.687712606,7.410599664287275,-11.31917691,7.229288382288959,-9.466552123,1.9300588475540834,-6.328475554,-1.304812373,blues
63.02400914634146,29,0.4219218792692933,0.099404693,991.1644174915215,1396.523685796201,1943.1215835429566,0.036052692,-236.3609885,161.69741593882927,-1.135944007,27.27111808075621,9.595981745459653,20.604885046091432,0.2419013778218248,13.790566466917323,-0.495927151,10.182138127862263,-4.452853651,5.509446463369778,-3.713326023,-0.89549642,-4.900800964,-2.866824801,-3.761341711,-3.345708046,-2.410349867,-3.780144727,blues
129.1992188,61,0.28833021020777116,0.17340749502182007,1506.979392450291,2096.6376311044596,3404.796078330592,0.045430186363196595,-171.7860637,120.28023311071415,15.336580882271965,21.09728060851388,-5.410020841,24.192474764774683,-24.14030895,18.54532486106592,-22.35298736,1.3026397644832806,-20.76129345,-4.984545167,-17.11959527,-7.89807627,-15.32115835,-9.350151077,-8.906130248,-8.516965254,-14.3300108,-19.93520289,blues
92.28515625,43,0.4242836306804152,0.17592035233974457,1886.6836192756332,1913.2246226414609,3828.101851991825,0.08992387,-92.74798144,115.33952720805895,-35.06427174,57.861556893152525,1.8450910748358804,26.616611425349937,-14.55245329,22.133254649676864,-8.209146077,11.01595096159072,-5.643600363,7.277173916674678,-10.2059734,1.332175320853617,-4.105897396,0.9783024981228572,-6.553786837,-0.682512074,-2.126826495,-1.518243235,blues
198.76802884615384,96,0.30432219616029343,0.081461444,1455.0016722774692,1825.8854146063939,3009.856799807711,0.061350725014512386,-233.7636134,120.67351030891383,-3.171084847,39.54099418344559,3.8574563846342658,18.84042910383502,-3.691825142,4.431853860141292,-14.97804442,17.567649954950095,1.8400663188082973,2.537328781184538,-1.24045472,8.439245631473177,-0.210691659,-3.906119519,-4.478782905,-0.012436775,1.2936136683652895,-2.08479633,blues
123.046875,54,0.24862740222334817,0.069145128,1188.1683365997978,1682.8601504411133,2339.635852542086,0.048160329,-328.6737928,102.69687345797705,19.876063641376913,26.731257019967966,7.158257714389564,22.716643005266175,-6.956796509,12.804352091015668,-10.70874844,-0.4193489,-12.36397563,-8.897177477,-9.238519262,-9.109326211,-9.003835777,-7.640766615,-7.190915716,-9.368476571,-4.470060256,-3.688800211,blues
135.99917763157896,63,0.4008597296819554,0.1823798567056656,1945.8484252463336,2082.2466258883846,4175.874749056695,0.085805982,-82.97902287,107.05211268790849,-25.32045326,57.12499466565046,0.085438585,34.696803821225835,-11.04202152,20.53269762126962,-11.21317757,14.834126126478715,-10.22933434,12.539582034083942,-9.762304045,2.562253491474987,-6.300853275,2.9967847981754923,-8.718455528,-0.326581302,-2.980347305,0.7126006115501224,blues
123.046875,60,0.38785121227293007,0.10258235037326813,1912.506881317723,2361.474653231124,4776.862782,0.058425951,-182.6382908,90.67679749092407,14.119084882814066,67.54982641242854,2.6932138165215393,38.43052857,-8.410898355,24.12744625680702,-13.78199067,4.835996282733278,-16.68203086,5.8117084757782065,-5.14953343,0.19298436466712707,-14.48076226,6.862883769947925,-4.442362143,-2.98688887,-4.816248176,5.400324815259467,blues
161.4990234,77,0.363602838,0.17557303607463837,1552.4819582458867,1747.1659849613077,3040.514947755418,0.076300748,-90.75439379,140.45990690263864,-29.10996529,31.68901439805488,-13.98703601,25.754761159221772,-13.6495859,11.629270996426806,-11.78058891,9.706442349683366,-13.12311144,5.789264864718009,-8.905224434,-1.08371999,-9.218358897,2.455805229778316,-7.726901333,-1.815723851,-3.433434272,-2.226821441,blues
86.1328125,38,0.2658831769881305,0.16814498603343964,1513.4221069919352,2140.606778903436,3449.6791402621902,0.044378038530379256,-192.6671869,111.19077445647572,21.372723136992196,26.39834101480603,-0.646121835,23.486736264841802,-25.46455116,16.93773145080493,-16.97705476,5.788635602219012,-25.73020617,-5.04472669,-17.63181978,-7.921687072,-15.15240403,-12.34254562,-17.22776515,-7.77172777,-13.03396062,-17.94575,blues
71.77734375,36,0.29130800186024586,0.141795814,1459.0784827344287,1388.9133116502308,2795.6164286232583,0.073027903,-190.1494699,130.29695102940653,-36.34413831,33.01305035920638,11.106935525152583,-0.615158307,-20.86200954,0.2700911238491463,-6.489759729,-5.517093201,-7.840327992,-3.125678352,-6.593118172,-9.942267639,-6.537223947,-10.06475467,-10.91217123,-6.972478915,-3.44903336,-6.495510607,blues
63.02400914634146,28,0.4047790020593515,0.14119118452072144,1070.1199533246042,1596.3339477626816,2185.028454098539,0.033308944,-199.4311444,150.0992177925424,5.647594315988094,26.871927453199177,1.7544625735083497,14.23834423106636,-4.830882173,9.297965261251443,-0.757741166,8.149012190726342,-3.196313537,6.087675942506244,-2.476420489,-1.073890395,-2.874777409,0.7809762925870127,-3.316932191,0.6379808733561015,-0.619689823,-3.408233245,blues
129.1992188,64,0.3990254820962196,0.1273106336593628,2155.6549226375455,2372.4036041416352,5012.019693002612,0.087165384,-109.1653551,100.62150013173598,-8.614720855,47.35847504208028,-6.555959814,39.613614884535934,-8.518134349,29.56467246561322,-16.57596153,13.16563436770191,-24.20979343,6.585774058064747,-8.642620995,4.912258600190216,-15.44280377,1.5387503660590078,-6.732474384,1.4177740698644765,-3.96175047,3.2874602683449208,blues
83.35433467741936,39,0.3910098866187971,0.063084655,918.4054526566998,1437.6091894262506,1599.673660325561,0.032318021,-332.482336,128.0429224,28.936692187255304,41.82835318160136,31.281250310170986,23.353077388795505,5.81631003,8.992064662650684,-3.846627233,3.733483612509553,-0.858986722,-0.424217466,1.4956102360907884,-1.555773816,-0.837087137,2.1564552388031264,-3.899822729,-4.198856852,-5.930101938,-3.434428579,blues
184.5703125,92,0.26224846375348165,0.13593898713588715,1536.7830758847163,2157.1380999035623,3601.0282250749806,0.045700404,-217.2112174,105.79117550447114,15.618613884371891,25.26306030659426,-1.43799814,30.195394893459603,-17.71364289,17.321499486119762,-27.20954,4.339828529860889,-20.06342933,-10.69590481,-14.22488229,-5.156212417,-3.471578247,-6.184278702,-15.32531986,-6.845779164,-9.828355215,-13.94139198,blues
69.83741554054055,34,0.30234642657347954,0.10346758365631104,1831.9423675966686,1729.4832411266989,3480.9372845818016,0.09403987,-177.8690482,118.19691616077793,-17.55067264,30.75863455799999,-21.74274602,11.90380180486652,-20.73424857,3.1805972716431956,-8.583483732,-0.936487501,-11.77627331,-2.420614626,-9.339364687,-9.939324892,-3.909892093,-5.570624715,-1.839023212,-2.778421089,-3.046866149,-8.115809022,blues
78.30255681818181,39,0.29188439044687386,0.11656992882490158,2371.099277792781,2209.699345771831,5004.1114074895995,0.12514096664570434,-121.4088446,96.10607986000635,-19.61325492,48.01165384856027,-38.79870019,24.746750323726303,-32.93358791,8.099362393756344,-17.79816687,6.109449205997011,-19.98654303,6.793615959451707,-19.33388207,-0.114446633,-12.25043312,-4.927438149,-10.40958054,-2.049565855,-1.768210771,-3.962158615,blues
184.5703125,92,0.28071429441879947,0.10200155526399612,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264,-227.264777,137.76236998178268,-14.50045911,63.556876670047664,5.626699442478365,11.961589201260313,1.906221124691807,-1.880767556,-7.609112696,-2.470594724,-2.884145475,-9.432814718,-10.91691457,3.5694359095371406,4.139583173845731,0.092946422,-2.972927882,-1.376939986,7.550498683,-3.032518462,blues
123.046875,60,0.3658649459185888,0.12499090284109116,1245.609395020071,1634.4150288075803,2517.6847759046054,0.048826613,-212.7903678,139.0573657818252,9.459220940013997,35.441294434118134,12.717557332068075,20.413845210947166,-5.570223439,10.885778782859203,-8.735100629,8.054606209104978,0.16672752973421454,2.640717599,-1.025016308,-1.406931934,-4.704801604,1.1386132574221959,-9.472101023,-2.187313612,-4.100536665,-3.352783704,blues
83.35433467741936,40,0.409037128,0.1424380987882614,1719.2131626636947,2031.643883581744,3781.318801549197,0.06402758,-121.3610235,122.51311584398766,-14.74212969,46.14344435366142,-8.165333685,20.176526228842476,-19.17247842,23.055616742537772,-11.83050252,21.177008825261446,-6.721190455,7.0109449301672635,-12.74183302,5.066004868201843,-5.175477933,-1.444024596,-7.037070159,2.6974511842612103,3.409808578735633,-2.698352833,blues
103.359375,50,0.3069283150517413,0.10391392558813095,2595.538006098765,2519.2961185904487,5660.407438957285,0.12924562814434984,-118.6652313,87.60096010389152,6.563413945587343,45.09428660551174,-38.90345069,20.815968686524513,-26.85298964,13.791710342905217,-17.23416056,5.104991338055783,-15.70542154,3.9784131228505686,-27.5423085,3.050489122540582,-15.9469737,10.868559857889656,-12.6469664,2.8207477958042797,-13.3370952,-4.37553899,blues
92.28515625,45,0.30792101611863837,0.13178548216819763,1451.754147,1577.3699166309125,2955.348796076819,0.061435003,-179.3954468,136.4592443182947,-26.65635893,39.98802679164439,5.289679318941769,10.924426906374084,-20.56188911,8.513764278793532,-11.3569082,-3.469077424,-8.414554364,-6.954826968,-3.544535424,-8.0512422,-8.959536716,-8.424337148,-10.55888491,-10.78815895,-4.69374852,-8.638613352,blues
123.046875,59,0.41418846540886106,0.25805237889289856,2333.685107801082,2227.4256088265315,4942.811778160071,0.12386319659442724,-2.524338532,101.2527150420316,-33.92438501,41.516890812995264,-13.80499643,31.91987190249214,-21.86482126,24.458441112163932,-15.88097971,15.789354294622022,-14.36665632,12.506608235035117,-13.36882299,6.11281731,-9.06589067,5.0337732275603715,-11.33027759,3.1665337025674836,-4.56759147,-4.033622763,blues
112.34714673913044,55,0.39625831632076247,0.2352380007505417,2061.1507350613706,2085.1594475651855,4221.149475286619,0.11339689555921052,-38.96594077,112.03984269768007,-31.81703513,38.24083516736787,-6.320413491,23.331537435976568,-18.77845593,23.931795568860263,-10.93610769,13.23385132,-14.3812961,13.327048771606925,-10.92160185,9.795614615716632,-5.031276931,7.200982009913234,-6.754969137,2.663611617925981,-4.380429791,0.4140547073570301,blues
143.5546875,70,0.27631716304236953,0.10123354941606522,1309.4245640139252,1882.9193674570267,2764.099952532411,0.039393186,-288.8017131,105.89961685596417,18.791320298160805,23.688490498447045,5.705110927252023,25.549155928121678,-13.4672056,12.424733455503045,-11.94381907,1.5754990581090134,-15.63626271,-6.665246966,-11.71880042,-2.952338303,-7.380499911,-15.69358932,-10.95854767,-10.877396,-18.50418761,-19.1107415,blues
135.99917763157896,66,0.3902117592436606,0.13627609610557556,2279.124557649563,2375.102119678053,5198.360232893528,0.092570491,-109.5092855,86.92240576,-8.607985946,64.49455744162064,-6.304126355,43.63951501904791,-8.286753259,28.54610878664658,-14.07979296,8.125039716,-21.49140138,11.087480182341677,-5.085793671,3.976359408392922,-12.85974129,12.343857417148586,0.026216941,-0.741569724,-5.12661929,3.3034405599576884,blues
